On time(sec),Flight time(sec),Orientation X,Orientation Y,Orientation Z,Acceleration X,Acceleration Y,Acceleration Z,TVC X,TVC Y,Setpoint X,Setpoint Y, CC state,Temp(C),Altitude(m),Pyro 1,Pyro 2,Pyro 3,Pyro 4,Abort state,Battery voltage,System state
307.95,18.04,-47.77,-67.66,27.04,-6.24,7.57,0.12,5,5,0,0,2,15.78,-1.81,0,0,0,0,0,11.79,5
307.98,18.06,-47.77,-67.65,27.03,-6.26,7.55,0.11,5,5,0,0,2,15.78,-1.81,0,0,0,0,0,11.61,5
308,18.09,-47.77,-67.65,27.03,-6.21,7.57,0.11,5,5,0,0,2,15.78,-1.3,0,0,0,0,0,11.65,5
308.03,18.11,-47.77,-67.66,27.04,-6.26,7.58,0.11,5,5,0,0,2,15.78,-1.3,0,0,0,0,0,11.83,5
308.05,18.14,-47.77,-67.66,27.04,-6.23,7.52,0.11,5,5,0,0,2,15.78,-2.06,0,0,0,0,0,11.65,5
308.08,18.16,-47.77,-67.66,27.04,-6.27,7.54,0.11,5,5,0,0,2,15.78,-2.06,0,0,0,0,0,11.79,5
308.1,18.19,-47.77,-67.66,27.04,-6.25,7.58,0.1,5,5,0,0,2,15.78,-1.39,0,0,0,0,0,11.68,5
308.13,18.21,-47.77,-67.65,27.03,-6.24,7.55,0.11,5,5,0,0,2,15.78,-1.39,0,0,0,0,0,11.61,5
308.15,18.24,-47.77,-67.65,27.03,-6.23,7.5,0.11,5,5,0,0,2,15.78,-1.56,0,0,0,0,0,11.68,5
308.18,18.26,-47.77,-67.65,27.03,-6.25,7.59,0.12,5,5,0,0,2,15.78,-1.56,0,0,0,0,0,11.65,5
308.2,18.29,-47.77,-67.65,27.03,-6.25,7.56,0.11,5,5,0,0,2,15.77,-2.06,0,0,0,0,0,11.83,5
308.23,18.31,-47.77,-67.66,27.04,-6.24,7.51,0.11,5,5,0,0,2,15.77,-2.06,0,0,0,0,0,11.68,5
308.26,18.34,-47.77,-67.66,27.04,-6.25,7.56,0.12,5,5,0,0,2,15.77,-1.98,0,0,0,0,0,11.83,5
308.28,18.36,-47.77,-67.66,27.04,-6.23,7.56,0.1,5,5,0,0,2,15.77,-1.98,0,0,0,0,0,11.76,5
308.31,18.39,-47.77,-67.65,27.04,-6.22,7.51,0.12,5,5,0,0,2,15.78,-1.56,0,0,0,0,0,11.9,5
308.33,18.41,-47.77,-67.65,27.04,-6.25,7.54,0.13,5,5,0,0,2,15.78,-1.56,0,0,0,0,0,11.79,5
308.36,18.44,-47.77,-67.66,27.04,-6.25,7.59,0.12,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.68,5
308.38,18.47,-47.77,-67.65,27.04,-6.25,7.6,0.12,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.68,5
308.41,18.49,-47.77,-67.65,27.04,-6.23,7.56,0.1,5,5,0,0,2,15.79,-1.56,0,0,0,0,0,11.76,5
308.43,18.52,-47.77,-67.65,27.04,-6.25,7.55,0.11,5,5,0,0,2,15.79,-1.56,0,0,0,0,0,11.79,5
308.46,18.54,-47.77,-67.65,27.04,-6.23,7.6,0.09,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.9,5
308.49,18.57,-47.77,-67.64,27.04,-6.26,7.53,0.11,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.54,5
308.51,18.6,-47.77,-67.64,27.04,-6.24,7.55,0.11,5,5,0,0,2,15.79,-1.47,0,0,0,0,0,11.65,5
308.54,18.62,-47.77,-67.64,27.04,-6.24,7.61,0.12,5,5,0,0,2,15.79,-1.47,0,0,0,0,0,11.72,5
308.57,18.65,-47.78,-67.64,27.04,-6.23,7.52,0.09,5,5,0,0,2,15.77,-1.47,0,0,0,0,0,11.65,5
308.59,18.68,-47.78,-67.64,27.04,-6.24,7.54,0.12,5,5,0,0,2,15.77,-1.47,0,0,0,0,0,11.54,5
308.62,18.7,-47.77,-67.64,27.04,-6.25,7.56,0.11,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.76,5
308.64,18.73,-47.77,-67.64,27.04,-6.24,7.58,0.11,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.76,5
308.67,18.76,-47.77,-67.63,27.04,-6.24,7.53,0.13,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.79,5
308.7,18.78,-47.77,-67.63,27.04,-6.22,7.54,0.1,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.79,5
308.72,18.81,-47.77,-67.63,27.04,-6.27,7.59,0.11,5,5,0,0,2,15.78,-1.81,0,0,0,0,0,11.72,5
308.75,18.83,-47.77,-67.63,27.05,-6.23,7.6,0.11,5,5,0,0,2,15.78,-1.81,0,0,0,0,0,11.76,5
308.78,18.86,-47.77,-67.63,27.05,-6.23,7.52,0.12,5,5,0,0,2,15.78,-1.73,0,0,0,0,0,11.61,5
308.8,18.89,-47.77,-67.62,27.04,-6.21,7.54,0.1,5,5,0,0,2,15.78,-1.73,0,0,0,0,0,11.54,5
308.83,18.91,-47.77,-67.62,27.05,-6.25,7.6,0.11,5,5,0,0,2,15.78,-1.9,0,0,0,0,0,11.68,5
308.85,18.94,-47.77,-67.62,27.04,-6.24,7.59,0.12,5,5,0,0,2,15.78,-1.9,0,0,0,0,0,11.76,5
308.88,18.96,-47.77,-67.62,27.04,-6.26,7.6,0.1,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.79,5
308.9,18.99,-47.77,-67.62,27.04,-6.25,7.54,0.11,5,5,0,0,2,15.78,-1.98,0,0,0,0,0,11.76,5
308.93,19.01,-47.77,-67.62,27.04,-6.22,7.54,0.1,5,5,0,0,2,15.77,-1.47,0,0,0,0,0,11.79,5
308.95,19.04,-47.78,-67.62,27.04,-6.21,7.52,0.11,5,5,0,0,2,15.77,-1.47,0,0,0,0,0,11.61,5
308.98,19.06,-47.78,-67.62,27.04,-6.26,7.6,0.11,5,5,0,0,2,15.78,-1.9,0,0,0,0,0,11.54,5
